game,date,num_1,num_X,num_2,link
AC Milan - Genoa,2026-01-08T19:45:00Z,1.41,4.48,7.87,https://www.pinnacle.com/en/soccer/leagues/2436
Lazio - Napoli,2026-01-04T11:30:00Z,3.51,3.06,2.37,https://www.pinnacle.com/en/soccer/leagues/2436
Juventus - Lecce,2026-01-03T17:00:00Z,1.28,5.77,12.37,https://www.pinnacle.com/en/soccer/leagues/2436
Internazionale - Bologna,2026-01-04T19:45:00Z,1.41,4.97,7.73,https://www.pinnacle.com/en/soccer/leagues/2436
Notts County - Gillingham,2026-01-04T15:00:00Z,1.97,3.39,3.8,https://www.pinnacle.com/en/soccer/leagues/1958
Cambridge United - Grimsby Town,2026-01-04T15:00:00Z,2.2,3.32,3.27,https://www.pinnacle.com/en/soccer/leagues/1958
Harrogate Town - Swindon Town,2026-01-04T15:00:00Z,4.58,3.8,1.7,https://www.pinnacle.com/en/soccer/leagues/1958
Salford City - Shrewsbury Town,2026-01-04T15:00:00Z,1.6,4.02,5.2,https://www.pinnacle.com/en/soccer/leagues/1958
MK Dons - Chesterfield,2026-01-04T12:00:00Z,1.79,3.79,4.09,https://www.pinnacle.com/en/soccer/leagues/1958
Walsall - Fleetwood Town,2026-01-04T15:00:00Z,1.82,3.51,4.31,https://www.pinnacle.com/en/soccer/leagues/1958
Colchester United - Accrington Stanley,2026-01-04T15:00:00Z,1.79,3.59,4.38,https://www.pinnacle.com/en/soccer/leagues/1958
Barnet - Crewe Alexandra,2026-01-04T15:00:00Z,1.7,3.8,4.66,https://www.pinnacle.com/en/soccer/leagues/1958
Cheltenham Town - Crawley Town,2026-01-04T12:00:00Z,2.67,3.45,2.52,https://www.pinnacle.com/en/soccer/leagues/1958
Bromley - Oldham Athletic,2026-01-04T15:00:00Z,1.93,3.27,4.16,https://www.pinnacle.com/en/soccer/leagues/1958
Barrow - Bristol Rovers,2026-01-04T15:00:00Z,2.42,3.25,2.93,https://www.pinnacle.com/en/soccer/leagues/1958
Newport County - Tranmere Rovers,2026-01-04T15:00:00Z,3.11,3.45,2.22,https://www.pinnacle.com/en/soccer/leagues/1958
Carrarese - Bari,2026-01-10T14:00:00Z,2.03,3.09,4.26,https://www.pinnacle.com/en/soccer/leagues/2438
Sudtirol - Spezia,2026-01-10T14:00:00Z,2.44,2.82,3.5,https://www.pinnacle.com/en/soccer/leagues/2438
Virtus Entella - Monza,2026-01-10T14:00:00Z,4.08,3.3,1.99,https://www.pinnacle.com/en/soccer/leagues/2438
Reggiana - Venezia,2026-01-10T14:00:00Z,5.63,4.02,1.59,https://www.pinnacle.com/en/soccer/leagues/2438
Mantova - Palermo,2026-01-11T14:00:00Z,3.64,3.52,2.03,https://www.pinnacle.com/en/soccer/leagues/2438
Padova - Modena,2026-01-11T16:15:00Z,4.41,2.99,2.04,https://www.pinnacle.com/en/soccer/leagues/2438
Frosinone - Catanzaro,2026-01-10T14:00:00Z,2.11,3.21,3.76,https://www.pinnacle.com/en/soccer/leagues/2438
Cesena - Empoli,2026-01-10T18:30:00Z,2.04,3.09,4.21,https://www.pinnacle.com/en/soccer/leagues/2438
Juve Stabia - Pescara,2026-01-10T16:15:00Z,1.8,3.48,4.73,https://www.pinnacle.com/en/soccer/leagues/2438
Avellino - Sampdoria,2026-01-10T14:00:00Z,3.01,3.02,2.59,https://www.pinnacle.com/en/soccer/leagues/2438
Rayo Majadahonda - Intercity,2026-01-03T20:00:00Z,2.62,2.74,2.96,https://www.pinnacle.com/en/soccer/leagues/210452
RSD Alcala SAD - Fuenlabrada,2026-01-04T11:00:00Z,2.35,2.86,3.23,https://www.pinnacle.com/en/soccer/leagues/210452
Tenerife II - Getafe II,2026-01-04T11:00:00Z,2.31,3.18,2.95,https://www.pinnacle.com/en/soccer/leagues/210452
Quintanar Del Rey - Las Palmas Atletico,2026-01-04T11:00:00Z,2.24,2.83,3.52,https://www.pinnacle.com/en/soccer/leagues/210452
Real Madrid III - San Sebastian Reyes,2026-01-04T18:30:00Z,2.63,2.97,2.73,https://www.pinnacle.com/en/soccer/leagues/210452
Orihuela - Colonia Moscardo,2026-01-04T17:30:00Z,1.35,4.51,8.07,https://www.pinnacle.com/en/soccer/leagues/210452
Socuellamos - Rayo Vallecano II,2026-01-04T11:00:00Z,2.16,3.19,3.24,https://www.pinnacle.com/en/soccer/leagues/210452
Elche Ilicitano - Conquense,2026-01-03T15:00:00Z,2.32,2.92,3.22,https://www.pinnacle.com/en/soccer/leagues/210452
Navalcarnero - Coria,2026-01-04T11:00:00Z,2.02,3.04,3.84,https://www.pinnacle.com/en/soccer/leagues/210452
San Lorenzo - Lanus,2026-01-25T20:00:00Z,2.47,2.78,3.5,https://www.pinnacle.com/en/soccer/leagues/210697
Banfield - Huracan,2026-01-25T20:00:00Z,2.37,2.84,3.62,https://www.pinnacle.com/en/soccer/leagues/210697
Barracas Central - River Plate,2026-01-25T20:00:00Z,4.72,3.29,1.86,https://www.pinnacle.com/en/soccer/leagues/210697
Union Santa Fe - Platense,2026-01-25T20:00:00Z,2.1,2.77,4.67,https://www.pinnacle.com/en/soccer/leagues/210697
Independiente Rivadavia - Atletico Tucuman,2026-01-25T20:00:00Z,2.27,2.88,3.82,https://www.pinnacle.com/en/soccer/leagues/210697
Argentinos Juniors - Sarmiento de Junin,2026-01-25T20:00:00Z,1.55,3.88,6.52,https://www.pinnacle.com/en/soccer/leagues/210697
CA Tigre - Estudiantes Rio Cuarto,2026-01-25T20:00:00Z,2.08,2.87,4.49,https://www.pinnacle.com/en/soccer/leagues/210697
Independiente - Estudiantes de La Plata,2026-01-25T20:00:00Z,2.2,2.78,4.22,https://www.pinnacle.com/en/soccer/leagues/210697
Instituto - Velez Sarsfield,2026-01-25T20:00:00Z,2.65,2.84,3.13,https://www.pinnacle.com/en/soccer/leagues/210697
Talleres de Cordoba - Newells Old Boys,2026-01-25T20:00:00Z,1.83,3.31,4.92,https://www.pinnacle.com/en/soccer/leagues/210697
Aldosivi - Defensa y Justicia,2026-01-25T20:00:00Z,2.63,2.86,3.14,https://www.pinnacle.com/en/soccer/leagues/210697
Boca Juniors - Deportivo Riestra,2026-01-25T20:00:00Z,1.57,3.71,6.69,https://www.pinnacle.com/en/soccer/leagues/210697
Central Cordoba - Gimnasia Mendoza,2026-01-25T20:00:00Z,2.14,3.06,3.9,https://www.pinnacle.com/en/soccer/leagues/210697
Rosario Central - Belgrano,2026-01-25T20:00:00Z,1.85,3.23,4.96,https://www.pinnacle.com/en/soccer/leagues/210697
Gimnasia La Plata - Racing Club,2026-01-25T20:00:00Z,3.6,2.93,2.32,https://www.pinnacle.com/en/soccer/leagues/210697
Talavera - Guadalajara,2026-01-04T11:00:00Z,2.04,3.21,3.63,https://www.pinnacle.com/en/soccer/leagues/215328
Cacereno - Celta Vigo II,2026-01-04T11:00:00Z,3.22,3.2,2.2,https://www.pinnacle.com/en/soccer/leagues/215328
Osasuna II - Tenerife,2026-01-04T13:15:00Z,4.83,3.46,1.72,https://www.pinnacle.com/en/soccer/leagues/215328
Athletic Bilbao II - Ponferradina,2026-01-04T15:30:00Z,2.26,3.11,3.18,https://www.pinnacle.com/en/soccer/leagues/215328
Zamora CF - Arenas Club Getxo,2026-01-04T15:30:00Z,1.57,3.79,5.58,https://www.pinnacle.com/en/soccer/leagues/215328
Barakaldo - Unionistas de Salamanca,2026-01-03T17:45:00Z,2.37,3.05,3.04,https://www.pinnacle.com/en/soccer/leagues/215328
Real Madrid Castilla - Arenteiro,2026-01-04T11:00:00Z,1.6,3.75,5.4,https://www.pinnacle.com/en/soccer/leagues/215328
Pontevedra - Racing Club Ferrol,2026-01-03T15:30:00Z,2.46,2.93,3.03,https://www.pinnacle.com/en/soccer/leagues/215328
Ourense CF - Real Aviles,2026-01-03T17:45:00Z,2.46,3.04,2.93,https://www.pinnacle.com/en/soccer/leagues/215328
Derby Academie - Diarra,2026-01-02T16:00:00Z,3.79,2.79,2.07,https://www.pinnacle.com/en/soccer/leagues/218137
Al Jazira - Shabab Al Ahli,2026-01-03T15:45:00Z,2.69,3.58,2.2,https://www.pinnacle.com/en/soccer/leagues/8126
Al Wasl - Al Wahda,2026-01-02T12:55:00Z,2.74,2.14,4.27,https://www.pinnacle.com/en/soccer/leagues/8126
Al Bataeh - Dibba Al Fujairah,2026-01-03T12:55:00Z,2.17,3.41,3.08,https://www.pinnacle.com/en/soccer/leagues/8126
Bani Yas - Al-Nasr Dubai,2026-01-02T15:45:00Z,3.16,3.75,2.08,https://www.pinnacle.com/en/soccer/leagues/8126
Al Wasl - Al Wahda,2026-01-02T12:55:00Z,2.74,2.14,4.27,https://www.pinnacle.com/en/soccer/leagues/8126
Al Ain - Sharjah FC,2026-01-02T15:45:00Z,1.64,4.32,4.52,https://www.pinnacle.com/en/soccer/leagues/8126
Ajman - Al Ittihad Kalba,2026-01-03T12:55:00Z,2.46,3.21,2.78,https://www.pinnacle.com/en/soccer/leagues/8126
Khor Fakkan Club - Al Dhafra,2026-01-02T12:55:00Z,6.52,3.46,1.61,https://www.pinnacle.com/en/soccer/leagues/8126
Khor Fakkan Club - Al Dhafra,2026-01-02T12:55:00Z,6.52,3.46,1.61,https://www.pinnacle.com/en/soccer/leagues/8126
Emirates Club - Shabab Al-Ahli,2026-01-02T12:45:00Z,10.34,4.73,1.27,https://www.pinnacle.com/en/soccer/leagues/10750
Emirates Club - Shabab Al-Ahli,2026-01-02T12:45:00Z,10.34,4.73,1.27,https://www.pinnacle.com/en/soccer/leagues/10750
Al Orooba - Sharjah,2026-01-02T12:45:00Z,3.05,2.95,2.34,https://www.pinnacle.com/en/soccer/leagues/10750
Al Orooba - Sharjah,2026-01-02T12:45:00Z,3.05,2.95,2.34,https://www.pinnacle.com/en/soccer/leagues/10750
Yeclano Deportivo - Antoniano,2026-01-04T15:30:00Z,1.75,3.09,5.25,https://www.pinnacle.com/en/soccer/leagues/2467
CD Union Malacitano - Estepona,2026-01-04T15:30:00Z,1.49,3.62,7.07,https://www.pinnacle.com/en/soccer/leagues/2467
Xerez - Xerez Deportivo,2026-01-03T18:00:00Z,2.24,2.71,3.73,https://www.pinnacle.com/en/soccer/leagues/2467
Real Jaen - Atletico Malagueno,2026-01-04T17:00:00Z,2.06,3.02,3.74,https://www.pinnacle.com/en/soccer/leagues/2467
Minera - Puente Genil,2026-01-04T11:00:00Z,2.28,3.07,3.13,https://www.pinnacle.com/en/soccer/leagues/2467
Linares - Melilla,2026-01-04T11:00:00Z,2.33,3.01,3.1,https://www.pinnacle.com/en/soccer/leagues/2467
Recreativo Huelva - Extremadura,2026-01-04T12:00:00Z,2.21,3.13,3.21,https://www.pinnacle.com/en/soccer/leagues/2467
Lorca Deportiva - Almeria II,2026-01-04T17:00:00Z,1.84,3.17,4.4,https://www.pinnacle.com/en/soccer/leagues/2467
UCAM Murcia - Aguilas,2026-01-04T11:00:00Z,2.01,2.87,4.16,https://www.pinnacle.com/en/soccer/leagues/2467
Torrent - Alcoyano,2026-01-03T16:00:00Z,2.97,2.64,2.71,https://www.pinnacle.com/en/soccer/leagues/2466
Terrassa - Valencia Mestalla,2026-01-04T15:45:00Z,2.4,3.06,2.93,https://www.pinnacle.com/en/soccer/leagues/2466
Olot - Atletico Baleares,2026-01-04T11:00:00Z,3.59,2.96,2.14,https://www.pinnacle.com/en/soccer/leagues/2466
Girona II - Espanyol II,2026-01-04T11:00:00Z,2.04,3.04,3.67,https://www.pinnacle.com/en/soccer/leagues/2466
Barcelona Atletic - Ibiza Islas Pitiusas,2026-01-04T11:00:00Z,1.49,4.05,5.98,https://www.pinnacle.com/en/soccer/leagues/2466
Porreres - Poblense,2026-01-04T11:00:00Z,2.96,2.69,2.49,https://www.pinnacle.com/en/soccer/leagues/2466
Castellon II - Andratx,2026-01-04T11:00:00Z,2.33,3.6,2.65,https://www.pinnacle.com/en/soccer/leagues/2466
Barbastro - Sant Andreu,2026-01-04T11:00:00Z,3.1,3.06,2.29,https://www.pinnacle.com/en/soccer/leagues/2466
Galatasaray - Atletico Madrid,2026-01-21T17:45:00Z,3.39,3.85,2.02,https://www.pinnacle.com/en/soccer/leagues/2627
Qarabag - Eintracht Frankfurt,2026-01-21T17:45:00Z,3.04,3.77,2.19,https://www.pinnacle.com/en/soccer/leagues/2627
Bodo Glimt - Manchester City,2026-01-20T17:45:00Z,6.13,6.08,1.37,https://www.pinnacle.com/en/soccer/leagues/2627
Atalanta - Athletic Bilbao,2026-01-21T20:00:00Z,1.83,3.58,4.44,https://www.pinnacle.com/en/soccer/leagues/2627
Real Madrid - Monaco,2026-01-20T20:00:00Z,1.25,6.29,9.59,https://www.pinnacle.com/en/soccer/leagues/2627
Sporting CP - Paris Saint-Germain,2026-01-20T20:00:00Z,3.98,4.12,1.79,https://www.pinnacle.com/en/soccer/leagues/2627
Marseille - Liverpool,2026-01-21T20:00:00Z,3.96,4.05,1.81,https://www.pinnacle.com/en/soccer/leagues/2627
Kairat Almaty - Club Brugge,2026-01-20T15:30:00Z,4.24,4.73,1.65,https://www.pinnacle.com/en/soccer/leagues/2627
Villarreal - Ajax,2026-01-20T20:00:00Z,1.61,4.27,5.06,https://www.pinnacle.com/en/soccer/leagues/2627
Juventus - Benfica,2026-01-21T20:00:00Z,1.95,3.51,3.91,https://www.pinnacle.com/en/soccer/leagues/2627
FC Copenhagen - Napoli,2026-01-20T20:00:00Z,4.09,3.71,1.85,https://www.pinnacle.com/en/soccer/leagues/2627
Internazionale - Arsenal,2026-01-20T20:00:00Z,2.6,3.51,2.63,https://www.pinnacle.com/en/soccer/leagues/2627
Olympiakos - Bayer Leverkusen,2026-01-20T20:00:00Z,2.47,3.58,2.74,https://www.pinnacle.com/en/soccer/leagues/2627
Newcastle United - PSV,2026-01-21T20:00:00Z,1.49,5.08,5.35,https://www.pinnacle.com/en/soccer/leagues/2627
Slavia Prague - Barcelona,2026-01-21T20:00:00Z,6.17,5.53,1.4,https://www.pinnacle.com/en/soccer/leagues/2627
Tottenham Hotspur - Borussia Dortmund,2026-01-20T20:00:00Z,2.22,3.53,3.16,https://www.pinnacle.com/en/soccer/leagues/2627
Bayern Munich - Union Saint-Gilloise,2026-01-21T20:00:00Z,1.1,10.7,17.27,https://www.pinnacle.com/en/soccer/leagues/2627
Chelsea - Pafos FC,2026-01-21T20:00:00Z,1.17,6.78,16.89,https://www.pinnacle.com/en/soccer/leagues/2627
Samano - UD Ourense,2026-01-04T16:00:00Z,3.87,3.06,2.0,https://www.pinnacle.com/en/soccer/leagues/2464
Gimnastica Segoviana - Lealtad de Villaviciosa,2026-01-04T16:00:00Z,1.55,3.53,6.41,https://www.pinnacle.com/en/soccer/leagues/2464
Sarriana - Bergantinos,2026-01-04T16:00:00Z,3.37,3.11,2.14,https://www.pinnacle.com/en/soccer/leagues/2464
Numancia - Real Oviedo II,2026-01-04T11:00:00Z,1.93,3.07,4.11,https://www.pinnacle.com/en/soccer/leagues/2464
Real Avila - Rayo Cantabria,2026-01-04T16:00:00Z,2.28,2.85,3.4,https://www.pinnacle.com/en/soccer/leagues/2464
Real Valladolid Promesas - Deportivo Fabril,2026-01-04T11:00:00Z,3.13,3.09,2.26,https://www.pinnacle.com/en/soccer/leagues/2464
Coruxo - Burgos Promesas,2026-01-04T16:00:00Z,1.74,3.59,4.34,https://www.pinnacle.com/en/soccer/leagues/2464
Club Marino de Luanco - Atletico Astorga,2026-01-04T16:00:00Z,2.09,3.02,3.64,https://www.pinnacle.com/en/soccer/leagues/2464
Salamanca UDS II - UP Langreo,2026-01-04T16:00:00Z,1.9,3.02,4.37,https://www.pinnacle.com/en/soccer/leagues/2464
Linfield - Bangor,2026-01-03T15:00:00Z,1.27,5.6,8.96,https://www.pinnacle.com/en/soccer/leagues/2259
Ballymena United - Glenavon,2026-01-03T15:00:00Z,1.81,3.72,4.01,https://www.pinnacle.com/en/soccer/leagues/2259
Crusaders - Dungannon Swifts,2026-01-03T15:00:00Z,3.28,3.58,2.07,https://www.pinnacle.com/en/soccer/leagues/2259
Larne - Coleraine,2026-01-02T19:45:00Z,2.37,3.15,3.23,https://www.pinnacle.com/en/soccer/leagues/2259
Portadown - Cliftonville,2026-01-03T15:00:00Z,3.7,3.72,1.88,https://www.pinnacle.com/en/soccer/leagues/2259
Carrick Rangers - Glentoran,2026-01-03T15:00:00Z,3.77,3.58,1.91,https://www.pinnacle.com/en/soccer/leagues/2259
Al Ahli Doha - Al-Shamal,2026-01-07T14:30:00Z,3.23,3.63,2.07,https://www.pinnacle.com/en/soccer/leagues/8128
Qatar SC - Al Sadd,2026-01-08T16:30:00Z,5.65,5.11,1.42,https://www.pinnacle.com/en/soccer/leagues/8128
Al Wakrah - Al Arabi Doha,2026-01-07T16:30:00Z,2.31,3.94,2.63,https://www.pinnacle.com/en/soccer/leagues/8128
Al Sailiya - Al-Rayyan,2026-01-06T16:30:00Z,5.96,5.07,1.41,https://www.pinnacle.com/en/soccer/leagues/8128
Besiktas - Kayserispor,2026-01-19T17:00:00Z,1.38,5.22,7.0,https://www.pinnacle.com/en/soccer/leagues/2592
Kocaelispor - Trabzonspor,2026-01-18T14:00:00Z,2.69,3.3,2.67,https://www.pinnacle.com/en/soccer/leagues/2592
Istanbul Basaksehir - Karagumruk,2026-01-17T14:00:00Z,1.52,4.3,5.96,https://www.pinnacle.com/en/soccer/leagues/2592
Alanyaspor - Fenerbahce,2026-01-18T17:00:00Z,5.43,4.22,1.57,https://www.pinnacle.com/en/soccer/leagues/2592
Genclerbirligi - Samsunspor,2026-01-18T14:00:00Z,2.97,3.26,2.46,https://www.pinnacle.com/en/soccer/leagues/2592
Goztepe - Caykur Rizespor,2026-01-19T17:00:00Z,1.86,3.46,4.39,https://www.pinnacle.com/en/soccer/leagues/2592
Konyaspor - Eyupspor,2026-01-19T14:00:00Z,1.72,3.79,4.73,https://www.pinnacle.com/en/soccer/leagues/2592
Kasimpasa - Antalyaspor,2026-01-18T11:30:00Z,2.16,3.26,3.56,https://www.pinnacle.com/en/soccer/leagues/2592
Galatasaray - Gaziantep,2026-01-17T17:00:00Z,1.17,7.96,12.83,https://www.pinnacle.com/en/soccer/leagues/2592
Marines - Amagaju,2026-01-02T13:00:00Z,1.19,4.9,16.36,https://www.pinnacle.com/en/soccer/leagues/211116
Gicumbi - Al-Hilal Omdurman,2026-01-02T16:30:00Z,5.26,3.59,1.54,https://www.pinnacle.com/en/soccer/leagues/211116
Marines - Amagaju,2026-01-02T13:00:00Z,1.19,4.9,16.36,https://www.pinnacle.com/en/soccer/leagues/211116
Telstar - Ajax,2026-01-11T13:30:00Z,3.74,3.94,1.88,https://www.pinnacle.com/en/soccer/leagues/1928
NEC Nijmegen - FC Utrecht,2026-01-09T19:00:00Z,2.03,3.89,3.32,https://www.pinnacle.com/en/soccer/leagues/1928
Heerenveen - Feyenoord,2026-01-11T11:15:00Z,2.94,3.91,2.2,https://www.pinnacle.com/en/soccer/leagues/1928
Groningen - NAC Breda,2026-01-10T20:00:00Z,1.66,3.88,5.13,https://www.pinnacle.com/en/soccer/leagues/1928
Go Ahead Eagles - Fortuna Sittard,2026-01-11T13:30:00Z,2.03,3.91,3.3,https://www.pinnacle.com/en/soccer/leagues/1928
PSV - Excelsior,2026-01-10T19:00:00Z,1.12,10.61,13.67,https://www.pinnacle.com/en/soccer/leagues/1928
AZ Alkmaar - Volendam,2026-01-10T15:30:00Z,1.22,6.87,10.14,https://www.pinnacle.com/en/soccer/leagues/1928
FC Twente - PEC Zwolle,2026-01-10T17:45:00Z,1.25,6.13,9.9,https://www.pinnacle.com/en/soccer/leagues/1928
Sparta Rotterdam - Heracles Almelo,2026-01-11T15:45:00Z,1.8,3.77,4.29,https://www.pinnacle.com/en/soccer/leagues/1928
Bochum - Darmstadt,2026-01-18T12:30:00Z,2.41,3.45,2.92,https://www.pinnacle.com/en/soccer/leagues/1843
Kaiserslautern - Hannover 96,2026-01-18T12:30:00Z,3.34,3.56,2.13,https://www.pinnacle.com/en/soccer/leagues/1843
Nurnberg - Elversberg,2026-01-17T12:00:00Z,3.13,3.67,2.19,https://www.pinnacle.com/en/soccer/leagues/1843
Preussen Munster - Karlsruher,2026-01-17T12:00:00Z,2.02,3.44,3.78,https://www.pinnacle.com/en/soccer/leagues/1843
Fortuna Dusseldorf - Arminia Bielefeld,2026-01-16T17:30:00Z,2.75,3.4,2.57,https://www.pinnacle.com/en/soccer/leagues/1843
Eintracht Braunschweig - FC Magdeburg,2026-01-16T17:30:00Z,2.73,3.59,2.48,https://www.pinnacle.com/en/soccer/leagues/1843
Hertha BSC - Schalke 04,2026-01-17T19:30:00Z,2.55,3.16,2.95,https://www.pinnacle.com/en/soccer/leagues/1843
Holstein Kiel - Paderborn,2026-01-18T12:30:00Z,2.89,3.48,2.41,https://www.pinnacle.com/en/soccer/leagues/1843
Dynamo Dresden - Greuther Furth,2026-01-17T12:00:00Z,1.94,3.89,3.59,https://www.pinnacle.com/en/soccer/leagues/1843
Lecce - Internazionale,2026-01-04T10:00:00Z,3.44,3.79,1.91,https://www.pinnacle.com/en/soccer/leagues/10227
AC Milan - Roma,2026-01-03T12:00:00Z,2.97,3.36,2.25,https://www.pinnacle.com/en/soccer/leagues/10227
Juventus - Parma,2026-01-03T10:00:00Z,2.36,3.76,2.58,https://www.pinnacle.com/en/soccer/leagues/10227
Prachuap - Buriram United,2026-01-04T11:00:00Z,5.21,4.57,1.51,https://www.pinnacle.com/en/soccer/leagues/6419
Roma - Stuttgart,2026-01-22T20:00:00Z,1.91,3.66,3.89,https://www.pinnacle.com/en/soccer/leagues/2630
Viktoria Plzen - Porto,2026-01-22T17:45:00Z,3.19,3.51,2.21,https://www.pinnacle.com/en/soccer/leagues/2630
PAOK - Real Betis,2026-01-22T17:45:00Z,2.76,3.69,2.4,https://www.pinnacle.com/en/soccer/leagues/2630
Ferencvaros - Panathinaikos,2026-01-22T20:00:00Z,2.33,3.39,3.06,https://www.pinnacle.com/en/soccer/leagues/2630
Salzburg - Basel,2026-01-22T20:00:00Z,2.27,3.77,2.91,https://www.pinnacle.com/en/soccer/leagues/2630
Nice - Go Ahead Eagles,2026-01-22T20:00:00Z,1.62,4.18,5.02,https://www.pinnacle.com/en/soccer/leagues/2630
Rangers - Ludogorets Razgrad,2026-01-22T20:00:00Z,1.76,3.89,4.39,https://www.pinnacle.com/en/soccer/leagues/2630
Feyenoord - Sturm Graz,2026-01-22T17:45:00Z,1.44,4.93,6.31,https://www.pinnacle.com/en/soccer/leagues/2630
Malmo - Crvena Zvezda,2026-01-22T17:45:00Z,3.41,3.61,2.08,https://www.pinnacle.com/en/soccer/leagues/2630
Young Boys - Lyon,2026-01-22T17:45:00Z,4.2,3.86,1.8,https://www.pinnacle.com/en/soccer/leagues/2630
FC Utrecht - Genk,2026-01-22T20:00:00Z,2.82,3.47,2.46,https://www.pinnacle.com/en/soccer/leagues/2630
Braga - Nottingham Forest,2026-01-22T20:00:00Z,2.71,3.41,2.58,https://www.pinnacle.com/en/soccer/leagues/2630
Brann - Midtjylland,2026-01-22T17:45:00Z,3.07,3.61,2.23,https://www.pinnacle.com/en/soccer/leagues/2630
Celta Vigo - Lille,2026-01-22T20:00:00Z,2.44,3.5,2.82,https://www.pinnacle.com/en/soccer/leagues/2630
Freiburg - Maccabi Tel Aviv,2026-01-22T17:45:00Z,1.16,7.76,13.97,https://www.pinnacle.com/en/soccer/leagues/2630
Fenerbahce - Aston Villa,2026-01-22T17:45:00Z,2.56,3.55,2.65,https://www.pinnacle.com/en/soccer/leagues/2630
Dinamo Zagreb - FCSB,2026-01-22T20:00:00Z,1.66,4.13,4.72,https://www.pinnacle.com/en/soccer/leagues/2630
Bologna - Celtic,2026-01-22T17:45:00Z,1.56,4.17,5.66,https://www.pinnacle.com/en/soccer/leagues/2630
Ceuta - FC Andorra,2026-01-04T15:15:00Z,1.95,3.46,3.98,https://www.pinnacle.com/en/soccer/leagues/2432
Deportivo La Coruna - Cadiz,2026-01-04T20:00:00Z,1.68,3.54,5.62,https://www.pinnacle.com/en/soccer/leagues/2432
Castellon - Huesca,2026-01-03T15:15:00Z,1.53,4.09,6.41,https://www.pinnacle.com/en/soccer/leagues/2432
Sporting Gijon - Malaga,2026-01-04T13:00:00Z,1.89,3.4,4.33,https://www.pinnacle.com/en/soccer/leagues/2432
Albacete - Leganes,2026-01-04T17:30:00Z,2.27,3.23,3.34,https://www.pinnacle.com/en/soccer/leagues/2432
Real Zaragoza - Las Palmas,2026-01-04T17:30:00Z,3.12,2.93,2.59,https://www.pinnacle.com/en/soccer/leagues/2432
Almeria - Granada,2026-01-03T15:15:00Z,1.82,3.61,4.41,https://www.pinnacle.com/en/soccer/leagues/2432
Real Valladolid - Racing Santander,2026-01-03T17:30:00Z,2.28,3.12,3.44,https://www.pinnacle.com/en/soccer/leagues/2432
Eibar - Mirandes,2026-01-02T19:30:00Z,1.53,3.69,6.85,https://www.pinnacle.com/en/soccer/leagues/2432
Cultural Leonesa - Real Sociedad II,2026-01-03T13:00:00Z,1.89,3.28,4.78,https://www.pinnacle.com/en/soccer/leagues/2432
Cordoba - Burgos,2026-01-03T20:00:00Z,2.05,3.15,4.07,https://www.pinnacle.com/en/soccer/leagues/2432
Coritiba - Ponte Preta,2026-01-02T14:00:00Z,3.3,2.76,2.22,https://www.pinnacle.com/en/soccer/leagues/218024
Gremio - Falcon,2026-01-02T21:00:00Z,1.36,4.38,6.48,https://www.pinnacle.com/en/soccer/leagues/218024
Mirassol - Forte,2026-01-02T19:15:00Z,1.1,7.64,13.04,https://www.pinnacle.com/en/soccer/leagues/218024
Sport Recife - Linense,2026-01-02T21:30:00Z,1.56,3.59,5.05,https://www.pinnacle.com/en/soccer/leagues/218024
Coritiba - Ponte Preta,2026-01-02T14:00:00Z,3.3,2.76,2.22,https://www.pinnacle.com/en/soccer/leagues/218024
Votuporanguense - Galvez,2026-01-02T18:45:00Z,1.5,3.76,5.32,https://www.pinnacle.com/en/soccer/leagues/218024
Sporting CP - Vitoria Guimaraes,2026-01-06T20:00:00Z,1.36,4.95,7.8,https://www.pinnacle.com/en/soccer/leagues/4997
Benfica - Braga,2026-01-07T20:00:00Z,1.71,3.77,4.73,https://www.pinnacle.com/en/soccer/leagues/4997
Motherwell - St Mirren,2026-01-03T15:00:00Z,1.97,3.23,4.25,https://www.pinnacle.com/en/soccer/leagues/2421
Hearts - Livingston,2026-01-03T15:00:00Z,1.3,5.43,9.59,https://www.pinnacle.com/en/soccer/leagues/2421
Kilmarnock - Hibernian,2026-01-03T15:00:00Z,4.31,3.6,1.84,https://www.pinnacle.com/en/soccer/leagues/2421
Falkirk - Aberdeen,2026-01-03T15:00:00Z,2.56,3.35,2.78,https://www.pinnacle.com/en/soccer/leagues/2421
Celtic - Rangers,2026-01-03T12:30:00Z,1.93,4.08,3.62,https://www.pinnacle.com/en/soccer/leagues/2421
Dundee United - Dundee,2026-01-03T15:00:00Z,1.82,3.98,3.97,https://www.pinnacle.com/en/soccer/leagues/2421
Chaouia - Biskra,2026-01-02T14:00:00Z,2.67,2.35,3.19,https://www.pinnacle.com/en/soccer/leagues/200835
Khroub - NRB Teleghma,2026-01-02T14:00:00Z,2.06,2.68,3.88,https://www.pinnacle.com/en/soccer/leagues/200835
Khroub - NRB Teleghma,2026-01-02T14:00:00Z,2.06,2.68,3.88,https://www.pinnacle.com/en/soccer/leagues/200835
Beni Thour - IB Khemis El Khechna,2026-01-02T14:00:00Z,1.11,7.19,16.28,https://www.pinnacle.com/en/soccer/leagues/200835
HB Chelghoum Laid - MO Constantine,2026-01-02T14:00:00Z,4.8,3.88,1.53,https://www.pinnacle.com/en/soccer/leagues/200835
MSP Batna - Djijel,2026-01-02T14:00:00Z,2.76,2.73,2.59,https://www.pinnacle.com/en/soccer/leagues/200835
